Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
GDP (constant LCU),NY.GDP.MKTP.KN,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21992710604000,21318814288000,21195994783000,21820673509000,22145698000000,22163949000000,22860589000000,23752153000000,24481588000000,25578166000000,26620243000000,27882385000000,29018383000000,30470643000000,31779137000000,33033163000000,33124788000000,33457342000000,31249871000000,31586199000000,32175862000000,31773591000000,32346317000000,33715281000000,34965213000000,35734798000000,37261380000000,39259459000000,41166602000000,39294648000000,42091372000000
GDP (constant LCU),NY.GDP.MKTP.KN,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,32386641000,33510421000,35685183000,37370033000,38962082000,41166029000,41740216000,45167631000,48413706000,49901477000,51438108000,53148536000,54362166000,54229358000,56590707000,58336878000,58087003000,60795653000,63967614000,67686640000,73417348000,74834038000,77335945000,79418300000,83989480000,92081381000,98876641000,109774592000,119397567000,131969995000,144379826000,152040361000,161009778000,165862352000,177121321000,187287699000,196629335000,207070585000,197785394000,187706680000,190865730000,192457226000,192446560000,194612911000,211445664000,262975914000,268252931000,292410026000,317345412000,334611977000,355306182000,403586064000
GDP (constant LCU),NY.GDP.MKTP.KN,Iceland,ISL,299720632225.945,299466882905.263,324363699314.122,357719260412.54,393192648319.443,422177745975.97,459058913015.202,453241434483.059,428426890423.632,438600264068.897,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1206302894000,1261396238000,1334199140000,1432433567000,1490231166000,1564519827000,1627311792000,1636416912000,1671480227000,1801895792000,1912251800000,2033048614000,2204940030000,2253658101000,2080942036000,2021993632000,2059315169000,2081218799000,2175965459000,2212678675000,2310847787000,2456516401000,2559566007000,2684698025000,2749545727000,2561413669000,2674193860000
GDP (constant LCU),NY.GDP.MKTP.KN,Italy,ITA,438315748765.408,474289400145.708,503712656689.483,531969566521.518,546852491208.289,564723760332.427,598521315329.119,641486841080.379,683469297997.628,725147665840.934,763353470000,777232060000,805915699000,863344142000,910829288000,891791472000,955335049000,979796411000,1011543184000,1071822655000,1108586348000,1117945340000,1122569002000,1135694118000,1172329933000,1205132730000,1239599187000,1279166705000,1332819783000,1377980828000,1405344426000,1426964913000,1438869731000,1426598967000,1457285448000,1499354900000,1518348500000,1546137500000,1574132100000,1599723200000,1660304000000,1692702700000,1697001200000,1699353700000,1723545600000,1737641600000,1768756500000,1795059200000,1777790500000,1683906500000,1712756800000,1724871700000,1673454900000,1642645500000,1642570800000,1655355000000,1676766400000,1704732500000,1720515100000,1728828600000,1572543300000,1678489900000
GDP (constant LCU),NY.GDP.MKTP.KN,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11131271000,11419350000,12428468000,13215928000,13580182000,14350958000,15258442000,16339980000,17716274000,19183916000,21240502000,23783380000,26147905000,25298328000,21690751000,20724305000,21257689000,22754708000,23211615000,23653140000,24572126000,25154145000,25987370000,27024748000,27719204000,27108554000,28211350000
GDP (constant LCU),NY.GDP.MKTP.KN,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16145212000,16978057000,18389090000,19763814000,19538196000,20260235000,21582440000,23039560000,25473910000,27147416000,29246554000,31414929000,34904336000,35816883000,30502156000,31005820000,32878264000,34142060000,35354128000,36604607000,37345698000,38286372000,39926023000,41520393000,43440754000,43431300000,46028940000
GDP (constant LCU),NY.GDP.MKTP.KN,Luxembourg,LUX,7221702196.0866,7498292171.29908,7600169792.73302,7861547881.15866,8479923780.01557,8417601970.52186,8510692576.87588,8529137869.96825,8885986117.55278,9772172889.92039,10856342000,11145906000,11881335000,12868991000,13411094000,12529801000,12847348000,13049022000,13580766000,13899318000,14016195000,13938972000,14096664000,14518024000,15416245000,15846621000,17428738000,18117343000,19650665000,21576050000,22723881000,24688176000,25137415000,26193350000,27194177000,27583652000,27969292000,29485181000,31453173000,34024527000,36385193000,37503803000,38713457000,39727509000,41408734000,42436861000,44990166000,48633770000,48487783000,46917286000,48681570000,49189951000,50001537000,51587481000,52940665000,54142304000,56837611000,57586269000,58288431000,59640679000,59165083000,62183955000
GDP (constant LCU),NY.GDP.MKTP.KN,Netherlands,NLD,147806428953.397,148243265936.23,158388304693.508,164129281287.181,177710821635.687,193070536660.761,198362801509.917,208836386682.157,222235609175.77,236524134500,251047146000,261884802000,271139482000,285900920000,295732246000,295738246000,308917258000,316703333000,325242437000,331793360000,336245742000,333610881000,329471582000,336291505000,346587672000,355530257000,365438799000,372496331000,385314745000,402346111000,419177146000,429401440000,436727333000,442219407000,455313933000,469501679000,485928332000,506964429000,530608830000,557319934000,580703086000,594215786000,595506860000,596433742000,608272628000,620747546000,642231550000,666461935000,680926324000,655957546000,664765346000,675077115000,668121431000,667251702000,676749332000,690008000000,705131000000,725656676000,742788814000,757314706000,727884821000,763283455000
GDP (constant LCU),NY.GDP.MKTP.KN,Norway,NOR,552586065380.908,587251643246.011,603776582311.573,626629786081.119,658021751342.011,692802206940.492,719035254336.515,764018667931.357,781284538838.761,816478371676.056,832345000000,879559000000,926445000000,968440000000,1006432000000,1056272000000,1117804000000,1164313000000,1209365000000,1262244000000,1319861000000,1340956000000,1344112000000,1397511000000,1482094000000,1564400000000,1627637000000,1656176000000,1651947000000,1669099000000,1701353000000,1753835000000,1816524000000,1868210000000,1962656000000,2044214000000,2146996000000,2260456000000,2319780000000,2366474000000,2442319000000,2492992000000,2529047000000,2552064000000,2653366000000,2723028000000,2788376000000,2871868000000,2885548000000,2835714000000,2855616000000,2883642000000,2961590000000,2992215000000,3051148000000,3111168000000,3144506000000,3217562000000,3253561000000,3277826000000,3254318000000,3380616000000
GDP (constant LCU),NY.GDP.MKTP.KN,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,734288677110.873,682774076425.195,699945698401.403,726111840547.456,764543503031.151,818848000000,868925000000,924962000000,967885000000,1012939000000,1059139000000,1072469000000,1094303000000,1132586000000,1189021000000,1230718000000,1306175000000,1398411000000,1457144000000,1498413000000,1542386000000,1620156000000,1645191000000,1659283000000,1722949000000,1798471000000,1851589000000,1946761000000,2062500000000,2154281000000,2110763000000,2255302000000
GDP (constant LCU),NY.GDP.MKTP.KN,Portugal,PRT,31414347013.1708,33153100797.8634,35345995333.867,37422113809.7712,39783728877.5256,42755171024.1719,44498688176.8814,47855883931.998,52103337329.2834,53208314250.643,59919269000,63892907000,69014368000,76744441000,77621522000,74246825000,79370027000,83816810000,86177063000,91036534000,95214510000,96755180000,98821266000,98650193000,96795590000,99513067000,103633859000,110247144000,118503672000,126136066000,131119100000,136846653000,138337565000,135510946000,136818407000,142678039000,147677830000,154176936000,161589706000,167902333000,174309785000,177697796000,179067711000,177401448000,180574691000,181986511000,184943854000,189579619000,190184848000,184247126000,187448651000,184269213000,176792870000,175161700000,176549314000,179713159000,183342440000,189771059000,195178255000,200414419000,183778988000,193854472000
GDP (constant LCU),NY.GDP.MKTP.KN,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,247626299950,215637412700,196731988100,199739694600,207593345000,220533700000,229151500000,218039800000,213614000000,212809400000,218047200000,229425200000,242509300000,248186800000,274068000000,286861900000,309893500000,332310600000,363240300000,343198900000,329809900000,344707700000,351343300000,352291800000,366808600000,378401600000,389214600000,421116600000,446505800000,463710400000,446657400000,469437500000
GDP (constant LCU),NY.GDP.MKTP.KN,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31819705000,32424702000,34436827000,36449141000,38862037000,41164938000,42842861000,42797484000,43296728000,44705510000,46721480000,49290733000,51892732000,55329827000,60029087000,66531455000,70240508000,66408514000,70868930000,72762160000,73721749000,74188216000,76189213000,80126048000,81683659000,84083581000,87472477000,89676515000,86650218000,89262118000
GDP (constant LCU),NY.GDP.MKTP.KN,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23810166000,24572807000,25813683000,26660208000,28081908000,29113180000,30049623000,31103042000,32023773000,33419751000,34689024000,36682393000,39242883000,40620246000,37554052000,38058684000,38386494000,37373306000,36988629000,38012533000,38852641000,40092760000,42023379000,43895254000,45410114000,43447775000,47015299000
GDP (constant LCU),NY.GDP.MKTP.KN,Spain,ESP,170596422627.564,190792777290.482,209783218283.119,229915062463.914,242120127110.923,257260225276.763,275901456352.693,287876513256.038,306867784806.911,334200546133.778,348535019000,364740063000,394465451000,425188256000,449078673000,451513592000,466430660000,479670641000,486688238000,486890440000,497644526000,496985304000,503180035000,512086904000,521226055000,533325984000,550676794000,581223511000,610832921000,640318011000,664530955000,681449917000,687782054000,680687639000,696909755000,716127000000,735180000000,762400000000,795893000000,831633000000,875260000000,909684000000,934527000000,962394000000,992447000000,1028692000000,1070896000000,1109499000000,1119341000000,1077219000000,1078974000000,1070187000000,1038521000000,1023947000000,1038239000000,1078092000000,1110842000000,1143898000000,1170030000000,1193243000000,1058103000000,1116506000000
GDP (constant LCU),NY.GDP.MKTP.KN,Sweden,SWE,1043277144600,1102548774000,1149506847000,1210751810700,1293339183400,1342764238400,1370839347800,1416973418700,1468530076800,1542089852900,1654495963000,1670125097000,1708349898000,1776136900000,1832941233000,1879733705000,1899623259000,1869300360000,1902042054000,1975080535000,2008656340000,2017792320000,2042987780000,2081817597000,2169868806000,2216746082000,2276405883000,2352752962000,2412960820000,2477020271000,2495713718000,2467113466000,2438529668000,2388159000000,2482013000000,2579685000000,2620430000000,2700891000000,2817349000000,2937007000000,3076995000000,3121596000000,3190175000000,3263862000000,3405411000000,3502765000000,3666091000000,3792176000000,3775090000000,3611259000000,3826205000000,3948465000000,3925236000000,3971859000000,4077423000000,4260470000000,4348687000000,4460358000000,4547336000000,4637655000000,4537008000000,4767265000000
GDP (constant LCU),NY.GDP.MKTP.KN,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,364213710000,370045995000,365200548000,367534470000,378591584000,392499509000,399794634000,406133290000,419444700000,437609986000,452814973000,448668018000,448471802000,447906802000,453594133000,455775315000,457923293000,468278428000,482467120000,490489107000,509906196000,517940594000,517561373000,517393691000,531372164000,545983299000,568224630000,590478442000,607058980000,593112561000,612349558000,623452118000,630804201000,642109121000,657197923000,668006382000,681825361000,691117274000,710886309000,719004505000,701924098000,731557344000
GDP (constant LCU),NY.GDP.MKTP.KN,United Kingdom,GBR,511553311200,525248201800,531041214900,556926202900,587744602000,600335129000,609779003400,626770340700,660873437900,673589282800,719668944000,744891307000,777083033000,827778753000,807213384000,795317888000,818463756000,838579553000,873835622000,906595864000,888179568000,881182988000,898761630000,936706055000,957960901000,997691515000,1029122195000,1084620062000,1146794971000,1176354789000,1184986357000,1171914517000,1176614855000,1205910576000,1252290008000,1283993858000,1308489984000,1365626260000,1408743005000,1451203512000,1510596243000,1543186272000,1570512479000,1619560421000,1657538651000,1701767379000,1738532452000,1783099044000,1780346932000,1700044640000,1741356964000,1759947881000,1785439965000,1817932533000,1876100968000,1920998000000,1962591568000,2010548876000,2044829157000,2077634528000,1848453604000,1987548081000
GDP (constant LCU),NY.GDP.MKTP.KN,Malta,MLT,..,..,..,..,..,..,..,..,..,..,855234500,876221900,927378600,965829000,1062763500,1270640900,1486867000,1668029400,1854200800,2048720800,2193149700,2265781600,2317542300,2303349900,2325056000,2385165200,2477833400,2579685100,2796745900,3025494700,3215840400,3417039200,3577330200,3737621400,3948838300,4199293100,4357914500,4587009200,4822121000,5049723900,6043600000,5972600000,6125800000,6375400000,6384300000,6600300000,6766000000,7089100000,7360300000,7276900000,7680300000,7716100000,8033900000,8473600000,9120400000,9996700000,10334700000,11463800000,12171000000,12891200000,11818100000,13035100000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 03/01/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
